context,first_c,second_c
电线着火，在树上，并称红绿灯坏了，请民警到场处理，已通知消防,灭火,(电线)
上址附近电线杆冒火，请民警到场处理。,灭火,(电线)
变压器着火 人无事，已通知消防 请民警到场处理。,灭火,(电线)
电表着火，无人伤，通知电力，消防，请民警带好必要的防护设备，并且注意自身安全。22683,灭火,(电线)
电线着火，有明火，无人伤。（消防共同接听）,灭火,(电线)
烧电线 有人看着 烟大有火 请民警到场处理。,灭火,(电线)
电线冒烟，人无事。（２２６７２）,灭火,(电线)
称上址电线垂落，冒火星，请民警到场处理。,灭火,(电线)
卡车撞到树，引起电线杆着火  （消防共同接听）,灭火,(电线)
电线着火，请民警到场处理。已通知电力消防（内线: 22646）,灭火,(电线)
有人烧电线，气味难闻，其他不明，请民警到场处理。通知消防。,灭火,(电线)
上址一有一电箱冒火星，恐有火灾隐患，请民警到场处理。,灭火,(电线)
上址电箱一直在冒烟，无明火，请民警到场处理。（消防共同接听）,灭火,(电线)
上址河边有电线着火，请民警到场处理。（内线：22678）已通知电力与消防,灭火,(电线)
高压电线着火，请民警到场处理。消防共同接听 25162,灭火,(电线)
有个电线杆冒烟，暂无明火，请民警到场处理,灭火,(电线)
13386283329 上址路灯电线着火，交警在场,灭火,(电线)
报警人称电线杆变压器电线着火，请民警到场处理。,灭火,(电线)
上址室外的电线着火，旁边有树木，已通知消防，请民警到场处理。,灭火,(电线)
居民：上址高压线着火，人无事，请民警到场处理。 ,灭火,(电线)
电线杆着火，无人受伤，请民警到场处理。,灭火,(电线)
马路上低压电线着火 请民警到场处理。消防共同接听,灭火,(电线)
电灯着火。已经通知消防。,灭火,(电线)
称上址电线冒火星,灭火,(电线)
报警人系上址门面房，称听到一个爆炸声，具体情况不明。引起大面积停电。（消防共同接听），（已通知120，如果民警到场确认无需救护，请联系120或者110），请民警到场处理。,灭火,(电线)
电线冒火星，民警到场，需电力和消防。,灭火,(电线)
电线起火，（ 杆号： 12-1  ）无人伤， 市民热线来电,灭火,(电线)
电箱着火，具体不清，请民警到场处理。已通知消防、电力,灭火,(电线)
电线碰火星，请民警到场处理。已通知消防和电力。,灭火,(电线)
称上址电线着火，有明火，无人伤，消防共同接听，请民警到场处理。,灭火,(电线)
室外电线杆上的电线冒火星，请民警到场处理。（消防共同接听）已通知电力 ,灭火,(电线)
报警称 从路灯处荡下来一根电线 冒火星 请民警到场处理。,灭火,(电线)
(消防共同接听)变电箱冒烟，是否着火不清（疑似路灯控制箱），无人伤，请民警到场处理。,灭火,(电线)
配电房冒烟，人无事，请民警到场处理。（内线25127）,灭火,(电线)
上址有一电线杆线路冒火光，无人伤，请民警到场处理。已通知消防,灭火,(电线)
外墙电线冒火星，请民警到场处理,灭火,(电线)
称上址着火。请民警到场处理。（消防共同接听）,灭火,(电线)
上址变电箱着火，烟很大，已通知电力，请民警到场处理。,灭火,(电线)
房子上面的电线着火，暂时没有烧到房子，请民警到场处理。  （消防共同接听）,灭火,(电线)
高压电线着火，人员无事，请民警到场处理。（已经通知电力）,灭火,(电线)
高压线起火 有明火，人未伤，请民警到场处理。请携带必要的个人防护装备，并注意自身安全。,灭火,(电线)
楼道内的塑料软管冒烟，请民警到场处理。,灭火,(电线)
平凉路1774号对面马路上 高压线起火，请民警到场处理。（消防共同接听）,灭火,(电线)
配电箱着火，请民警到场处理。消防共同接听,灭火,(电线)
报警人称5层楼，顶楼507着火，无人员被困受伤，请民警到场处理。,灭火,(电线)
高压电线又着火，明火，无伤，120备勤，请民警到场处理。（已通知120，如民警到场不需要救护车，请致电120或110）,灭火,(电线)
上址高压电线着火，有明火，无人伤。,灭火,(电线)
高压电线冒火花，人无事，已通知消防,灭火,(电线)
上址高压线上冒烟,灭火,(电线)
电线烧起来了，人无事，请民警到场处理。已通知电力和消防 ,灭火,(电线)
电线杆上电线着火，请民警到场处理。通知消防，电力（内线：25245）,灭火,(电线)
电线杆着火，人没事，请民警到场处理。,灭火,(电线)
上址电线杆着火  有明火，请民警到场处理。已通知消防，电力,灭火,(电线)
供电箱冒火星，有明火 1105号门口等,灭火,(电线)
路人报警 总共1层，可能电线着火，无人被困，请民警到场处理。已通知消防,灭火,(电线)
（消防共同接听） 报警人称上址电线杆上冒火花，请民警到场处理。,灭火,(电线)
看到上址1高压电冒火星，旁边一棵树树枝挂在电线上  无明火  称旁边一辆油罐车担心，请民警到场处理。消防共同接听 上址等民警,灭火,(电线)
屋顶上的电线着火，电话中断，请民警到场处理。,灭火,(电线)
电线着火。（已通知电力）消防共同接听,灭火,(电线)
高压线着火，请民警到场处理。（消防共同接听） ,灭火,(电线)
报警人称上址电线杆冒烟，请到场处理。（消防共同接听）,灭火,(电线)
路人报警电表控制箱冒烟，请民警到场处理。与消防共同接听,灭火,(电线)
上址高压电线冒火星，通话中灭了，已通知电力，消防，请民警到场处理。,灭火,(电线)
称上址电路着火，请民警到场处理。消防共同接听,灭火,(电线)
反映上址外面的电线着火，通知消防，电力，请民警到场处理。 ,灭火,(电线)
电箱冒白烟，味臭，欲起火，请民警到场处理。已通知消防,灭火,(电线)
电线着火，有明火，请民警到场处理。 （内线：22670）已通知电力,灭火,(电线)
路灯的电线冒火，请民警到场处理。已通知消防、电力。,灭火,(电线)
室外电线着火，请民警、消防到场处理。（消防同听）,灭火,(电线)
居民称可能车子弄坏架空电线，电线在路中间，冒火星，影响周围几家居民用电，请民警、消防到场处理。,灭火,(电线)
变压器着火，请民警到场处理。,灭火,(电线)
上址变压电着火 情况不明 请民警到场处理。（消防共同接听）,灭火,(电线)
报警人称上址一门面房 房顶上的一捆电线着火，请民警到场处理。,灭火,(电线)
卡车拉断电线，现电线冒火星，暂无人伤。,灭火,(电线)
称上址电线杆上发生爆炸，听到巨大声响，现影响用电，请民警到场处理。25162,灭火,(电线)
称电线杆的电线着火，无人伤，消防共同接听，请民警到场处理。,灭火,(电线)
电线杆着火，旁边有一加油站，在加油站东南面，请民警到场处理。（内线：22681）（消防共同接听）,灭火,(电线)
电线冒烟，消防共同接听，已通知电力,灭火,(电线)
报警人楼上看到 楼下 路边电线冒火星,灭火,(电线)
报警人称高压线一直冒火光，人无事，请民警到场处理。已通知消防和电力局,灭火,(电线)
马路边高压电线着火，(消防共同接听） 请民警到场处理。,灭火,(电线)
高压电线冒火星 已通知消防，电力。 请民警到场处理 ,灭火,(电线)
电箱着火，里面无人，请民警到场处理。已经通知电力局、消防,灭火,(电线)
电箱着火，明火，人无事，烟大，请民警到场处理。,灭火,(电线)
打雷导致电箱着火 （消防共同接听）,灭火,(电线)
报警人称外面电线杆上电线着火，请民警到场处理。消防共听，已通知电力。,灭火,(电线)
电线杆着火，有明火，请民警带好必要的防护设备，并且注意自身安全。 ,灭火,(电线)
电线杆上的变压器着火，无伤，请民警到场处理。已通知消防和电力。,灭火,(电线)
路灯冒火星，火花四溅。已经通知电力公司。,灭火,(电线)
村民报：因打雷导致电线着火，旁边停有车辆，请民警到场处理。,灭火,(电线)
听到有类似电火花声音，看到火光、有烟、闻到有焦味。可能电线着火，声音扰民，请民警到场处理。,灭火,(电线)
反映上址长方形的窨井盖半开，里面有明火，且路口红绿灯不亮，怀疑电线着火，请民警到场处理。,灭火,(电线)
路边电线起火，已通知消防与电力,灭火,(电线)
外地人烧电线,灭火,(电线)
电线冒火花，人无事，请民警到场处理。,灭火,(电线)
电线冒火星    请民警到场处理。目前仍在冒火星,灭火,(电线)
小区内一变电箱冒烟。22504,灭火,(电线)
家里房间内电闸冒火，（消防共同接听）请民警到场处理。内线：25188,灭火,(电线)
电线有焦味，具体情况不明，恐有情况，请民警到场处理。,灭火,(电线)
地下的电线着火 请民警到场处理。已通知消防,灭火,(电线)
居民报警，闻到一股烧电线焦味，楼下路灯不亮，怀疑系路灯损坏导致，请民警到场处理。已通知消防,灭火,(电线)
发现门前的变压器水泥杆下在冒烟，请民警到场处理。25162,灭火,(电线)
高压电线未断 再冒火星 请民警到场处理。,灭火,(电线)
电线冒火花，请民警到场处理。（已经通知消防、电力）,灭火,(电线)
报警人称电表 冒烟 （消防共同接听）人无事 请民警到场处理。,灭火,(电线)
电闸着火，人员情况不明，请民警到场处理。,灭火,(电线)
高压线电线杆着火，现未停电，请民警到场处理并注意自身安全。,灭火,(电线)
路人报警上址电线杆上面线着火，请民警到场处理。（消防共同接听）,灭火,(电线)
